system:index,Heat_Risk,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Vegetation,count,grid_id,.geo
+102066+29103,-0.4953948366231104,25.137674451361754,10.0,26.144118871575387,91.68789694671165,-0.2575281622058192,0.6623715831489502,1.0,1,+102066+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.143669713730436],[91.68834610422721,26.143669713730436],[91.68834610422721,26.144568029014554],[91.68744778894309,26.144568029014554],[91.68744778894309,26.143669713730436]]]}"
+102066+29104,-0.29356402202498294,26.499343037998564,10.0,26.145017186679404,91.6878969465655,-0.18426878293637483,0.5578028104534517,0.8187379897250873,1,+102066+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.144568029014554],[91.68834610422721,26.144568029014554],[91.68834610422721,26.145466344298676],[91.68744778894309,26.145466344298676],[91.68744778894309,26.144568029014554]]]}"
+102066+29105,-0.174421406259805,27.2001642885475,10.0,26.145915501895125,91.68789694638214,-0.12303471685518093,0.48871885544176974,0.5446095925330405,1,+102066+29105,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.145466344298676],[91.68834610422721,26.145466344298676],[91.68834610422721,26.146364659582794],[91.68744778894309,26.146364659582794],[91.68744778894309,26.145466344298676]]]}"
+102066+29106,-0.18605728748177985,27.05932670782473,10.0,26.146813817280396,91.68789694638726,-0.15411365289798554,0.49029490946926113,0.576336326914781,1,+102066+29106,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.146364659582794],[91.68834610422721,26.146364659582794],[91.68834610422721,26.147262974866912],[91.68744778894309,26.147262974866912],[91.68744778894309,26.146364659582794]]]}"
+102066+29107,-0.08537886222487608,27.74927688804571,50.0,26.147712132876762,91.68789694658126,-0.05189365450394988,0.4388986399424267,0.42711478881524767,1,+102066+29107,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.147262974866912],[91.68834610422721,26.147262974866912],[91.68834610422721,26.148161290151034],[91.68744778894309,26.148161290151034],[91.68744778894309,26.147262974866912]]]}"
+102066+29108,-0.08090885179851584,27.89517581095323,50.0,26.148610447735816,91.68789694651238,-0.0070459142651037405,0.44484998115231816,0.36997529314875094,1,+102066+29108,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.148161290151034],[91.68834610422721,26.148161290151034],[91.68834610422721,26.149059605435152],[91.68744778894309,26.149059605435152],[91.68744778894309,26.148161290151034]]]}"
+102066+29109,-0.058015858001276364,28.088481908184374,50.0,26.149508763531607,91.68789694640651,-0.021686536401761717,0.4357645657287319,0.4797050864739794,1,+102066+29109,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.149059605435152],[91.68834610422721,26.149059605435152],[91.68834610422721,26.14995792071927],[91.68744778894309,26.14995792071927],[91.68744778894309,26.149059605435152]]]}"
+102066+29110,0.0990913885304583,28.919405919786104,10.0,26.150407078226213,91.68789694648953,-3.8858465114039207E-4,0.3380090343114061,0.7354798227381466,1,+102066+29110,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.14995792071927],[91.68834610422721,26.14995792071927],[91.68834610422721,26.150856236003392],[91.68744778894309,26.150856236003392],[91.68744778894309,26.14995792071927]]]}"
+102066+29111,0.12329055443082566,28.67457507260127,50.0,26.15130539403713,91.68789694653515,0.043887746354121654,0.2963219507549792,0.08623867602651085,1,+102066+29111,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.150856236003392],[91.68834610422721,26.150856236003392],[91.68834610422721,26.15175455128751],[91.68744778894309,26.15175455128751],[91.68744778894309,26.150856236003392]]]}"
+102066+29112,-0.2165692371015681,27.79412761109637,10.0,26.15220370866123,91.68789694654355,-0.21264341233792283,0.573292637894167,0.8870543942899722,1,+102066+29112,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15175455128751],[91.68834610422721,26.15175455128751],[91.68834610422721,26.152652866571632],[91.68744778894309,26.152652866571632],[91.68744778894309,26.15175455128751]]]}"
+102066+29113,-0.2764035765629178,26.9546145028898,10.0,26.15310202440143,91.68789694651495,-0.2248187839859286,0.5731617553407602,0.9945880230597278,1,+102066+29113,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.152652866571632],[91.68834610422721,26.152652866571632],[91.68834610422721,26.15355118185575],[91.68744778894309,26.15355118185575],[91.68744778894309,26.152652866571632]]]}"
+102066+29114,-0.024743033113007275,27.151966506875016,10.0,26.154000339677278,91.68789694644914,-0.015647923420123874,0.33559778360407966,0.542648731322797,1,+102066+29114,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15355118185575],[91.68834610422721,26.15355118185575],[91.68834610422721,26.15444949713987],[91.68744778894309,26.15444949713987],[91.68744778894309,26.15355118185575]]]}"
+102066+29115,-0.007588885561401658,27.79670604413059,10.0,26.15489865480227,91.68789694657224,-0.048435212528084214,0.36449646014215864,0.989646652809914,1,+102066+29115,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15444949713987],[91.68834610422721,26.15444949713987],[91.68834610422721,26.15534781242399],[91.68744778894309,26.15534781242399],[91.68744778894309,26.15444949713987]]]}"
+102066+29116,0.13198069756851363,28.543537736406847,40.0,26.155796970191236,91.68789694665834,-0.0036447763162628555,0.2782719978891178,1.0,1,+102066+29116,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15534781242399],[91.68834610422721,26.15534781242399],[91.68834610422721,26.15624612770811],[91.68744778894309,26.15624612770811],[91.68744778894309,26.15534781242399]]]}"
+102066+29117,0.23809048749029985,29.16583608365923,50.0,26.156695285518715,91.68789694648135,0.028961924996085582,0.2166120899139311,0.17490881995372376,1,+102066+29117,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15624612770811],[91.68834610422721,26.15624612770811],[91.68834610422721,26.157144442992227],[91.68744778894309,26.157144442992227],[91.68744778894309,26.15624612770811]]]}"
+102066+29118,0.17273401361295398,28.594652599361044,50.0,26.157593600788754,91.68789694626713,0.020046908214759088,0.24116974348426365,0.0,1,+102066+29118,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.157144442992227],[91.68834610422721,26.157144442992227],[91.68834610422721,26.15804275827635],[91.68744778894309,26.15804275827635],[91.68744778894309,26.157144442992227]]]}"
+102066+29119,0.14414708493829154,28.998409523469935,50.0,26.158491916141255,91.68789694624161,-0.012830226878604472,0.29859645245241756,0.0732969920389035,1,+102066+29119,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15804275827635],[91.68834610422721,26.15804275827635],[91.68834610422721,26.158941073560467],[91.68744778894309,26.158941073560467],[91.68744778894309,26.15804275827635]]]}"
+102066+29120,0.15147127401722452,29.28658981327517,50.0,26.159390230890068,91.68789694640478,0.054739729284024076,0.31185656978814447,0.4101337307345386,1,+102066+29120,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.158941073560467],[91.68834610422721,26.158941073560467],[91.68834610422721,26.15983938884459],[91.68744778894309,26.15983938884459],[91.68744778894309,26.158941073560467]]]}"
+102066+29121,0.15051531011440752,29.17929513413059,50.0,26.16028854712145,91.68789694653097,0.006751421536265258,0.3051486280377783,0.0,1,+102066+29121,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.15983938884459],[91.68834610422721,26.15983938884459],[91.68834610422721,26.160737704128707],[91.68744778894309,26.160737704128707],[91.68744778894309,26.15983938884459]]]}"
+102066+29122,0.15491190361155488,28.871255585467743,50.0,26.161186861803863,91.68789694661994,0.028463835486919827,0.27874920963614097,0.015020196870465508,1,+102066+29122,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.160737704128707],[91.68834610422721,26.160737704128707],[91.68834610422721,26.161636019412825],[91.68744778894309,26.161636019412825],[91.68744778894309,26.160737704128707]]]}"
+102066+29123,0.06173766441962777,29.062523326208115,50.0,26.162085177247366,91.6878969466717,-0.040452133028329666,0.38558543030952347,0.20745911604376643,1,+102066+29123,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.161636019412825],[91.68834610422721,26.161636019412825],[91.68834610422721,26.162534334696947],[91.68744778894309,26.162534334696947],[91.68744778894309,26.161636019412825]]]}"
+102066+29124,0.06042429664768964,28.72615089394204,50.0,26.16298349262801,91.68789694668648,-0.029478973048265848,0.3628721957767427,0.20251774579395274,1,+102066+29124,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.162534334696947],[91.68834610422721,26.162534334696947],[91.68834610422721,26.163432649981065],[91.68744778894309,26.163432649981065],[91.68744778894309,26.162534334696947]]]}"
+102066+29125,-0.016390621342474095,28.477839376638897,10.0,26.1638818076421,91.68789694666404,-0.08149809617824583,0.42195057681668036,0.5559825875524531,1,+102066+29125,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.163432649981065],[91.68834610422721,26.163432649981065],[91.68834610422721,26.164330965265183],[91.68744778894309,26.164330965265183],[91.68744778894309,26.163432649981065]]]}"
+102066+29126,-0.02083724953211577,28.481974896749318,10.0,26.164780122779057,91.68789694660438,-0.09167281123167627,0.4266925992999243,0.7036746539079963,1,+102066+29126,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.164330965265183],[91.68834610422721,26.164330965265183],[91.68834610422721,26.165229280549305],[91.68744778894309,26.165229280549305],[91.68744778894309,26.164330965265183]]]}"
+102066+29127,0.0507250770832805,28.553072457667607,50.0,26.16567843840308,91.68789694650752,-0.052555824845849954,0.3602086698929778,0.4086434762147536,1,+102066+29127,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.165229280549305],[91.68834610422721,26.165229280549305],[91.68834610422721,26.166127595833423],[91.68744778894309,26.166127595833423],[91.68744778894309,26.165229280549305]]]}"
+102066+29128,0.056668735185134975,28.555757343803503,50.0,26.16657675384063,91.68789694637366,-0.033761061186717595,0.35445678937225744,0.04004078591317307,1,+102066+29128,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.166127595833423],[91.68834610422721,26.166127595833423],[91.68834610422721,26.16702591111754],[91.68744778894309,26.16702591111754],[91.68744778894309,26.166127595833423]]]}"
+102066+29129,-0.10779754173034459,28.379342998379922,10.0,26.167475068676136,91.6878969464285,-0.14668416647886262,0.5063220416146247,0.5390799639201537,1,+102066+29129,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.16702591111754],[91.68834610422721,26.16702591111754],[91.68834610422721,26.167924226401663],[91.68744778894309,26.167924226401663],[91.68744778894309,26.16702591111754]]]}"
+102066+29130,-0.005384963744785369,28.32036067141062,10.0,26.168373383955064,91.68789694667186,-0.08345822856282534,0.39969644027411555,0.5091572218518373,1,+102066+29130,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.167924226401663],[91.68834610422721,26.167924226401663],[91.68834610422721,26.16882254168578],[91.68744778894309,26.16882254168578],[91.68744778894309,26.167924226401663]]]}"
+102066+29131,-0.12734413160647595,28.195733133118228,10.0,26.16927169963213,91.68789694687801,-0.17006887409797197,0.5127536411149202,0.722616573198949,1,+102066+29131,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.16882254168578],[91.68834610422721,26.16882254168578],[91.68834610422721,26.169720856969903],[91.68744778894309,26.169720856969903],[91.68744778894309,26.16882254168578]]]}"
+102066+29132,-0.1388590335324171,27.51620940738829,50.0,26.170170014852165,91.68789694682121,-0.06499345954447903,0.4757311340601524,0.22475391191811447,1,+102066+29132,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.169720856969903],[91.68834610422721,26.169720856969903],[91.68834610422721,26.17061917225402],[91.68744778894309,26.17061917225402],[91.68744778894309,26.169720856969903]]]}"
+102066+29133,0.010106465836098774,27.32807986803074,50.0,26.17106832992176,91.68789694672722,-0.0025212490834817104,0.31332781045181146,0.24408800345111578,1,+102066+29133,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.17061917225402],[91.68834610422721,26.17061917225402],[91.68834610422721,26.17151748753814],[91.68744778894309,26.17151748753814],[91.68744778894309,26.17061917225402]]]}"
+102066+29134,-0.03816726457057499,26.584499821269073,50.0,26.171966645166755,91.68789694682195,-0.07393201298984169,0.308488680375508,0.28338366210439625,1,+102066+29134,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68744778894309,26.17151748753814],[91.68834610422721,26.17151748753814],[91.68834610422721,26.17241580282226],[91.68744778894309,26.17241580282226],[91.68744778894309,26.17151748753814]]]}"
+102067+29061,-0.09226431613632957,27.093250059072634,40.0,26.106389629215325,91.68879526209763,-0.04010063213870581,0.39892503464151746,1.0,1,+102067+29061,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.105940471797414],[91.68924441951133,26.105940471797414],[91.68924441951133,26.106838787081536],[91.68834610422721,26.106838787081536],[91.68834610422721,26.105940471797414]]]}"
+102067+29062,-0.09455321522601448,26.871822925086978,40.0,26.10728794537803,91.688795262047,-0.15217422641289136,0.38539770987508404,1.0,1,+102067+29062,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.106838787081536],[91.68924441951133,26.106838787081536],[91.68924441951133,26.107737102365654],[91.68834610422721,26.107737102365654],[91.68834610422721,26.106838787081536]]]}"
+102067+29063,-0.11376543234044002,26.587765130313834,40.0,26.108186260163965,91.68879526195938,-0.2897336288397019,0.3843200845057134,1.0,1,+102067+29063,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.107737102365654],[91.68924441951133,26.107737102365654],[91.68924441951133,26.108635417649776],[91.68834610422721,26.108635417649776],[91.68834610422721,26.107737102365654]]]}"
+102067+29064,-0.2334241510832285,26.92314284969667,40.0,26.109084575145083,91.68879526206102,-0.21056087441128132,0.5279343546329907,1.0,1,+102067+29064,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.108635417649776],[91.68924441951133,26.108635417649776],[91.68924441951133,26.109533732933894],[91.68834610422721,26.109533732933894],[91.68834610422721,26.108635417649776]]]}"
+102067+29065,-0.2463140554973227,27.310471301913058,40.0,26.109982890468686,91.6887952621259,-0.15725235212007296,0.5684905770625412,1.0,1,+102067+29065,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.109533732933894],[91.68924441951133,26.109533732933894],[91.68924441951133,26.110432048218012],[91.68834610422721,26.110432048218012],[91.68834610422721,26.109533732933894]]]}"
+102067+29066,-0.1454673047578543,27.699088807384964,40.0,26.11088120617704,91.68879526215382,-0.0780094330856575,0.4954022195710658,1.0,1,+102067+29066,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.68834610422721,26.110432048218012],[91.68924441951133,26.110432048218012],[91.68924441951133,26.111330363502134],[91.68834610422721,26.111330363502134],[91.68834610422721,26.110432048218012]]]}"
