system:index,Heat_Risk,LST,NDVI,count,grid_id,.geo
+102147+29153,0.1658270139160535,26.72617716767112,0.11461421234616932,1,+102147+29153,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.18858547793641],[91.76110964224088,26.18858547793641],[91.76110964224088,26.189483793220532],[91.76021132695676,26.189483793220532],[91.76021132695676,26.18858547793641]]]}"
+102147+29154,0.06830661747522088,25.9787848467982,0.15874944301036512,1,+102147+29154,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.189483793220532],[91.76110964224088,26.189483793220532],[91.76110964224088,26.19038210850465],[91.76021132695676,26.19038210850465],[91.76021132695676,26.189483793220532]]]}"
+102147+29155,0.08513947688604986,26.07855106673679,0.14904274216657776,1,+102147+29155,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19038210850465],[91.76110964224088,26.19038210850465],[91.76110964224088,26.19128042378877],[91.76021132695676,26.19128042378877],[91.76021132695676,26.19038210850465]]]}"
+102147+29156,0.0632251918905133,25.814383932667603,0.15208794615717303,1,+102147+29156,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19128042378877],[91.76110964224088,26.19128042378877],[91.76110964224088,26.19217873907289],[91.76021132695676,26.19217873907289],[91.76021132695676,26.19128042378877]]]}"
+102147+29157,0.11445937732940366,26.17853434136871,0.12686450419693365,1,+102147+29157,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19217873907289],[91.76110964224088,26.19217873907289],[91.76110964224088,26.19307705435701],[91.76021132695676,26.19307705435701],[91.76021132695676,26.19217873907289]]]}"
+102147+29158,0.13440035050137863,26.888902510699804,0.15766411454860724,1,+102147+29158,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19307705435701],[91.76110964224088,26.19307705435701],[91.76110964224088,26.19397536964113],[91.76021132695676,26.19397536964113],[91.76021132695676,26.19307705435701]]]}"
+102147+29159,0.04731521938274805,26.18803056523046,0.19468696384799952,1,+102147+29159,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19397536964113],[91.76110964224088,26.19397536964113],[91.76110964224088,26.19487368492525],[91.76021132695676,26.19487368492525],[91.76021132695676,26.19397536964113]]]}"
+102147+29160,-0.0419283790551117,25.175681425499302,0.2116199094479192,1,+102147+29160,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19487368492525],[91.76110964224088,26.19487368492525],[91.76110964224088,26.195772000209367],[91.76021132695676,26.195772000209367],[91.76021132695676,26.19487368492525]]]}"
+102147+29161,0.047460228031626805,25.16246160014869,0.1212870291218504,1,+102147+29161,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.195772000209367],[91.76110964224088,26.195772000209367],[91.76110964224088,26.19667031549349],[91.76021132695676,26.19667031549349],[91.76021132695676,26.195772000209367]]]}"
+102147+29162,0.10703171822154943,25.549510058079623,0.08936185735556669,1,+102147+29162,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.19667031549349],[91.76110964224088,26.19667031549349],[91.76110964224088,26.197568630777607],[91.76021132695676,26.197568630777607],[91.76021132695676,26.19667031549349]]]}"
+102147+29163,0.08273339529819047,24.988452338687168,0.07358462889374999,1,+102147+29163,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.197568630777607],[91.76110964224088,26.197568630777607],[91.76110964224088,26.198466946061725],[91.76021132695676,26.198466946061725],[91.76021132695676,26.197568630777607]]]}"
+102147+29164,0.06910836759794643,23.21087256434738,-0.0397603272874201,1,+102147+29164,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.198466946061725],[91.76110964224088,26.198466946061725],[91.76110964224088,26.199365261345847],[91.76021132695676,26.199365261345847],[91.76021132695676,26.198466946061725]]]}"
+102147+29165,0.038378803780207096,22.09827296636874,-0.08850216332529709,1,+102147+29165,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76021132695676,26.199365261345847],[91.76110964224088,26.199365261345847],[91.76110964224088,26.200263576629965],[91.76021132695676,26.200263576629965],[91.76021132695676,26.199365261345847]]]}"
+102148+29122,0.22436698497711893,27.696471263001627,0.1253809623801399,1,+102148+29122,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.160737704128707],[91.762007957525,26.160737704128707],[91.762007957525,26.161636019412825],[91.76110964224088,26.161636019412825],[91.76110964224088,26.160737704128707]]]}"
+102148+29123,0.1908200282636721,27.342136326474915,0.13361828077025048,1,+102148+29123,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.161636019412825],[91.762007957525,26.161636019412825],[91.762007957525,26.162534334696947],[91.76110964224088,26.162534334696947],[91.76110964224088,26.161636019412825]]]}"
+102148+29124,0.18490670912069368,27.427288286025124,0.145613882738244,1,+102148+29124,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.162534334696947],[91.762007957525,26.162534334696947],[91.762007957525,26.163432649981065],[91.76110964224088,26.163432649981065],[91.76110964224088,26.162534334696947]]]}"
+102148+29125,0.0616117959125407,27.67304396547829,0.286462773050194,1,+102148+29125,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.163432649981065],[91.762007957525,26.163432649981065],[91.762007957525,26.164330965265183],[91.76110964224088,26.164330965265183],[91.76110964224088,26.163432649981065]]]}"
+102148+29126,0.22687102598878528,28.39238256038706,0.17258487118171867,1,+102148+29126,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.164330965265183],[91.762007957525,26.164330965265183],[91.762007957525,26.165229280549305],[91.76110964224088,26.165229280549305],[91.76110964224088,26.164330965265183]]]}"
+102148+29127,0.3229450765804282,29.270719549905877,0.1392491769842773,1,+102148+29127,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.165229280549305],[91.762007957525,26.165229280549305],[91.762007957525,26.166127595833423],[91.76110964224088,26.166127595833423],[91.76110964224088,26.165229280549305]]]}"
+102148+29128,0.2517434865153597,28.3168428934348,0.1423167201585545,1,+102148+29128,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.166127595833423],[91.762007957525,26.166127595833423],[91.762007957525,26.16702591111754],[91.76110964224088,26.16702591111754],[91.76110964224088,26.166127595833423]]]}"
+102148+29129,0.2115869260745685,27.7970982665063,0.145348664390167,1,+102148+29129,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.16702591111754],[91.762007957525,26.16702591111754],[91.762007957525,26.167924226401663],[91.76110964224088,26.167924226401663],[91.76110964224088,26.16702591111754]]]}"
+102148+29130,0.19292207724036675,27.572724560313816,0.14798681992490598,1,+102148+29130,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.167924226401663],[91.762007957525,26.167924226401663],[91.762007957525,26.16882254168578],[91.76110964224088,26.16882254168578],[91.76110964224088,26.167924226401663]]]}"
+102148+29131,0.19642511939538815,27.483328994521752,0.13809838021330811,1,+102148+29131,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.16882254168578],[91.762007957525,26.16882254168578],[91.762007957525,26.169720856969903],[91.76110964224088,26.169720856969903],[91.76110964224088,26.16882254168578]]]}"
+102148+29132,0.272011118509828,27.875076316924694,0.09049433269907849,1,+102148+29132,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.169720856969903],[91.762007957525,26.169720856969903],[91.762007957525,26.17061917225402],[91.76110964224088,26.17061917225402],[91.76110964224088,26.169720856969903]]]}"
+102148+29133,0.31039520263196124,28.501845604309644,0.09687948339015615,1,+102148+29133,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17061917225402],[91.762007957525,26.17061917225402],[91.762007957525,26.17151748753814],[91.76110964224088,26.17151748753814],[91.76110964224088,26.17061917225402]]]}"
+102148+29134,0.31758974749256846,28.50002647400003,0.08955500065029087,1,+102148+29134,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17151748753814],[91.762007957525,26.17151748753814],[91.762007957525,26.17241580282226],[91.76110964224088,26.17241580282226],[91.76110964224088,26.17151748753814]]]}"
+102148+29135,0.3043132856470961,28.370807202970735,0.09360151456509921,1,+102148+29135,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17241580282226],[91.762007957525,26.17241580282226],[91.762007957525,26.17331411810638],[91.76110964224088,26.17331411810638],[91.76110964224088,26.17241580282226]]]}"
+102148+29136,0.2964499438305348,28.51507970580544,0.1117700351555685,1,+102148+29136,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17331411810638],[91.762007957525,26.17331411810638],[91.762007957525,26.174212433390498],[91.76110964224088,26.174212433390498],[91.76110964224088,26.17331411810638]]]}"
+102148+29137,0.2756004321895751,28.157363776934808,0.10706840902005371,1,+102148+29137,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.174212433390498],[91.762007957525,26.174212433390498],[91.762007957525,26.17511074867462],[91.76110964224088,26.17511074867462],[91.76110964224088,26.174212433390498]]]}"
+102148+29138,0.11074605186522858,27.54584161849374,0.22824263517003887,1,+102148+29138,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17511074867462],[91.762007957525,26.17511074867462],[91.762007957525,26.176009063958737],[91.76110964224088,26.176009063958737],[91.76110964224088,26.17511074867462]]]}"
+102148+29139,0.11387353587868346,27.428430009581614,0.2167286076628602,1,+102148+29139,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.176009063958737],[91.762007957525,26.176009063958737],[91.762007957525,26.17690737924286],[91.76110964224088,26.17690737924286],[91.76110964224088,26.176009063958737]]]}"
+102148+29140,0.1894280319437245,27.49266662886959,0.14576244154695978,1,+102148+29140,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.17690737924286],[91.762007957525,26.17690737924286],[91.762007957525,26.177805694526977],[91.76110964224088,26.177805694526977],[91.76110964224088,26.17690737924286]]]}"
+102148+29141,0.10640934912259611,26.800868785554414,0.17936699270271886,1,+102148+29141,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.177805694526977],[91.762007957525,26.177805694526977],[91.762007957525,26.178704009811096],[91.76110964224088,26.178704009811096],[91.76110964224088,26.177805694526977]]]}"
+102148+29142,0.04343031849627495,26.994411188608808,0.25617048069006837,1,+102148+29142,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.178704009811096],[91.762007957525,26.178704009811096],[91.762007957525,26.179602325095217],[91.76110964224088,26.179602325095217],[91.76110964224088,26.178704009811096]]]}"
+102148+29143,0.21996694182898396,27.721510498347858,0.13156952233871974,1,+102148+29143,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.179602325095217],[91.762007957525,26.179602325095217],[91.762007957525,26.180500640379336],[91.76110964224088,26.180500640379336],[91.76110964224088,26.179602325095217]]]}"
+102148+29144,0.27429606826939423,27.841644553661112,0.08582139984925632,1,+102148+29144,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.180500640379336],[91.762007957525,26.180500640379336],[91.762007957525,26.181398955663454],[91.76110964224088,26.181398955663454],[91.76110964224088,26.180500640379336]]]}"
+102148+29145,0.23268408159047635,27.684181449236426,0.11618602192641084,1,+102148+29145,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.181398955663454],[91.762007957525,26.181398955663454],[91.762007957525,26.182297270947576],[91.76110964224088,26.182297270947576],[91.76110964224088,26.181398955663454]]]}"
+102148+29146,0.2474778237288183,27.849018743717405,0.1131663722509962,1,+102148+29146,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.182297270947576],[91.762007957525,26.182297270947576],[91.762007957525,26.183195586231694],[91.76110964224088,26.183195586231694],[91.76110964224088,26.182297270947576]]]}"
+102148+29147,0.24034567268088539,27.780707740334748,0.1154191659144537,1,+102148+29147,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.183195586231694],[91.762007957525,26.183195586231694],[91.762007957525,26.184093901515812],[91.76110964224088,26.184093901515812],[91.76110964224088,26.183195586231694]]]}"
+102148+29148,0.265999767811089,27.75877306177826,0.08819830803021535,1,+102148+29148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.184093901515812],[91.762007957525,26.184093901515812],[91.762007957525,26.184992216799934],[91.76110964224088,26.184992216799934],[91.76110964224088,26.184093901515812]]]}"
+102148+29149,0.26818689569524706,27.863430775510896,0.09348673112695924,1,+102148+29149,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.184992216799934],[91.762007957525,26.184992216799934],[91.762007957525,26.185890532084052],[91.76110964224088,26.185890532084052],[91.76110964224088,26.184992216799934]]]}"
+102148+29150,0.27028542114249265,28.069548902897512,0.10611092906447246,1,+102148+29150,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.185890532084052],[91.762007957525,26.185890532084052],[91.762007957525,26.186788847368174],[91.76110964224088,26.186788847368174],[91.76110964224088,26.185890532084052]]]}"
+102148+29151,0.24409211671025347,27.84829646392262,0.11650048785564784,1,+102148+29151,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.186788847368174],[91.762007957525,26.186788847368174],[91.762007957525,26.187687162652292],[91.76110964224088,26.187687162652292],[91.76110964224088,26.186788847368174]]]}"
+102148+29152,0.18551813056530733,27.707485470630456,0.16501654590829623,1,+102148+29152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.187687162652292],[91.762007957525,26.187687162652292],[91.762007957525,26.18858547793641],[91.76110964224088,26.18858547793641],[91.76110964224088,26.187687162652292]]]}"
+102148+29153,0.0863195557720361,26.702398704142276,0.19242320880955496,1,+102148+29153,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.18858547793641],[91.762007957525,26.18858547793641],[91.762007957525,26.189483793220532],[91.76110964224088,26.189483793220532],[91.76110964224088,26.18858547793641]]]}"
+102148+29154,0.0723930326939141,26.06857230189332,0.1610764174413232,1,+102148+29154,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.189483793220532],[91.762007957525,26.189483793220532],[91.762007957525,26.19038210850465],[91.76110964224088,26.19038210850465],[91.76110964224088,26.189483793220532]]]}"
+102148+29155,0.046447703232304335,25.944365489521758,0.1781498317335351,1,+102148+29155,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19038210850465],[91.762007957525,26.19038210850465],[91.762007957525,26.19128042378877],[91.76110964224088,26.19128042378877],[91.76110964224088,26.19038210850465]]]}"
+102148+29156,-0.02866681986609808,25.1859657668201,0.19909294606753383,1,+102148+29156,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19128042378877],[91.762007957525,26.19128042378877],[91.762007957525,26.19217873907289],[91.76110964224088,26.19217873907289],[91.76110964224088,26.19128042378877]]]}"
+102148+29157,0.05253179904264573,25.439213876276167,0.1359834778342231,1,+102148+29157,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19217873907289],[91.762007957525,26.19217873907289],[91.762007957525,26.19307705435701],[91.76110964224088,26.19307705435701],[91.76110964224088,26.19217873907289]]]}"
+102148+29158,0.14715176386926238,26.46950711013046,0.11495588685434188,1,+102148+29158,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19307705435701],[91.762007957525,26.19307705435701],[91.762007957525,26.19397536964113],[91.76110964224088,26.19397536964113],[91.76110964224088,26.19307705435701]]]}"
+102148+29159,0.14840250199132016,26.69251588306487,0.1296343467990278,1,+102148+29159,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19397536964113],[91.762007957525,26.19397536964113],[91.762007957525,26.19487368492525],[91.76110964224088,26.19487368492525],[91.76110964224088,26.19397536964113]]]}"
+102148+29160,0.0203227362262464,25.68659247788705,0.18586244076568587,1,+102148+29160,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.76110964224088,26.19487368492525],[91.762007957525,26.19487368492525],[91.762007957525,26.195772000209367],[91.76110964224088,26.195772000209367],[91.76110964224088,26.19487368492525]]]}"
